item,count,mean_Openness,mean_Conscientiousness,mean_Extraversion,mean_Agreeableness,mean_Neuroticism
youve reached sam,3,0.775,0.6916666666666668,0.4166666666666667,0.7999999999999999,0.7166666666666667
a little life ,93,0.8524193548387095,0.6594086021505375,0.6241935483870968,0.7521505376344083,0.7188172043010753
if he had been with me ,77,0.7149350649350648,0.6295454545454545,0.6126623376623376,0.7587662337662336,0.7217532467532468
my year of rest and relaxation,119,0.8796218487394957,0.5922268907563026,0.626470588235294,0.6852941176470587,0.7502100840336134
silent patient ,260,0.7848076923076923,0.6263461538461538,0.6092307692307692,0.7358653846153845,0.6933653846153847
the selection,108,0.7231481481481481,0.6550925925925927,0.6567129629629629,0.7636574074074075,0.6824074074074076
iron flame,98,0.819642857142857,0.6767857142857143,0.6512755102040817,0.7561224489795919,0.6431122448979592
sherlock holmes ,97,0.7775773195876289,0.6038659793814433,0.5835051546391753,0.6664948453608247,0.6693298969072164
holy bible,170,0.7679411764705881,0.6955882352941176,0.6276470588235293,0.7722058823529411,0.5979411764705883
pachinko,77,0.836038961038961,0.6769480519480519,0.6191558441558442,0.7467532467532466,0.6675324675324675
no ,2822,0.7603384124734232,0.620561658398299,0.611082565556343,0.705412827781715,0.6687278525868178
jurassic park,85,0.7841176470588236,0.6255882352941177,0.5744117647058823,0.7008823529411766,0.6711764705882354
i dont remember ,52,0.7057692307692307,0.6298076923076923,0.6240384615384614,0.7538461538461536,0.6634615384615383
caraval,98,0.7933673469387754,0.607142857142857,0.6163265306122448,0.703061224489796,0.6964285714285714
enders game,34,0.811029411764706,0.6154411764705883,0.6198529411764706,0.6941176470588237,0.6830882352941176
the shining,85,0.8347058823529412,0.6214705882352941,0.6032352941176471,0.7238235294117648,0.6788235294117646
good omens,81,0.855246913580247,0.5746913580246914,0.5564814814814815,0.725,0.7475308641975308
icebreaker ,76,0.7069078947368421,0.6203947368421053,0.6796052631578947,0.7618421052631579,0.7039473684210527
it end with us,100,0.73075,0.64075,0.6409999999999999,0.7565000000000001,0.67325
twisted lies,91,0.7403846153846154,0.5947802197802198,0.6420329670329671,0.7137362637362636,0.7115384615384616
anne of green gables,83,0.824698795180723,0.6524096385542167,0.6219879518072289,0.7599397590361446,0.6566265060240963
dune ,113,0.8280973451327434,0.6258849557522125,0.6223451327433628,0.6858407079646017,0.6506637168141594
a gentle reminder ,91,0.8428571428571427,0.6967032967032967,0.6343406593406593,0.7931318681318683,0.6917582417582417
lolita,79,0.8901898734177216,0.5895569620253164,0.6313291139240506,0.679746835443038,0.7487341772151898
no longer human ,129,0.8501937984496124,0.5503875968992248,0.5375968992248061,0.6773255813953488,0.7360465116279069
outliers,99,0.8037878787878787,0.7010101010101011,0.6492424242424243,0.6982323232323234,0.6095959595959596
shoe dog,88,0.7926136363636364,0.6926136363636364,0.6659090909090909,0.7176136363636364,0.58125
the love hypothesis ,67,0.8070895522388059,0.619776119402985,0.6231343283582089,0.7735074626865672,0.7365671641791045
almond,89,0.8115168539325843,0.6058988764044945,0.5348314606741573,0.7174157303370787,0.7168539325842697
no one ,93,0.7427419354838708,0.6642473118279569,0.638978494623656,0.7268817204301075,0.6295698924731182
song of achilles ,166,0.8218373493975902,0.5891566265060242,0.5881024096385542,0.7365963855421687,0.7421686746987953
the nightingale,111,0.7867117117117115,0.6657657657657657,0.6322072072072074,0.7657657657657659,0.6518018018018018
speak,135,0.822037037037037,0.6322222222222222,0.5948148148148147,0.7516666666666666,0.7109259259259259
a court of thorns and roses ,101,0.8096534653465346,0.6514851485148515,0.6353960396039604,0.7814356435643564,0.6777227722772278
once upon a broken heart,91,0.7942307692307692,0.6307692307692309,0.5804945054945055,0.7502747252747254,0.7230769230769232
the lord of the rings,85,0.8085294117647059,0.62,0.5752941176470588,0.7138235294117646,0.6561764705882352
shatter me ,143,0.7716783216783216,0.6040209790209791,0.6103146853146854,0.7335664335664335,0.7108391608391609
tender is the flesh,73,0.8558219178082191,0.5856164383561644,0.577054794520548,0.7078767123287671,0.760958904109589
life of pi,79,0.7971518987341772,0.6376582278481012,0.6623417721518988,0.7284810126582277,0.6297468354430381
manhwa,140,0.7892857142857143,0.6055357142857143,0.5735714285714285,0.6682142857142856,0.7075000000000001
one piece ,108,0.7648148148148147,0.5986111111111112,0.5937500000000001,0.7162037037037036,0.6680555555555555
i cant remember,33,0.7575757575757576,0.6757575757575758,0.6416666666666667,0.7477272727272728,0.6803030303030303
dork diaries,102,0.7200980392156862,0.5872549019607843,0.5926470588235294,0.7551470588235295,0.7166666666666666
the hunger games ,108,0.7696759259259258,0.6247685185185186,0.6182870370370369,0.7226851851851853,0.7016203703703704
dont remember ,71,0.7144366197183097,0.6130281690140845,0.5975352112676054,0.7345070422535213,0.6665492957746479
the women,101,0.7878712871287128,0.7155940594059408,0.6826732673267328,0.788118811881188,0.5826732673267326
white nights,103,0.8805825242718444,0.6111650485436894,0.5725728155339805,0.6825242718446604,0.6963592233009711
into the wild,93,0.7927419354838711,0.6198924731182794,0.6322580645161291,0.7481182795698923,0.6274193548387097
milk and honey,98,0.8104591836734694,0.6229591836734695,0.6517857142857143,0.7668367346938776,0.6793367346938775
the help,65,0.7676923076923077,0.6534615384615384,0.6830769230769231,0.7507692307692307,0.67
demon slayer,117,0.7318376068376068,0.5863247863247866,0.5499999999999999,0.7074786324786325,0.697863247863248
everything i know about love,86,0.8392441860465116,0.638953488372093,0.688953488372093,0.7441860465116278,0.6584302325581396
dont have one ,63,0.6567460317460319,0.626984126984127,0.6035714285714283,0.715873015873016,0.6452380952380952
the things they carried,68,0.7919117647058822,0.618014705882353,0.6566176470588238,0.7433823529411764,0.6389705882352941
it starts with us ,79,0.7458860759493671,0.7031645569620253,0.6664556962025316,0.8145569620253166,0.6572784810126584
turtles all the way down,67,0.8052238805970149,0.6089552238805971,0.5828358208955223,0.7238805970149252,0.7291044776119403
born a crime,102,0.7742647058823529,0.6414215686274509,0.639705882352941,0.7411764705882352,0.6291666666666667
 habits of highly effective people,131,0.8173664122137404,0.7299618320610687,0.6837786259541985,0.7490458015267175,0.5566793893129772
a thousand boy kisses,76,0.7345394736842106,0.6151315789473685,0.6177631578947368,0.7740131578947369,0.7279605263157894
the road,144,0.8331597222222222,0.6293402777777778,0.6262152777777777,0.7463541666666667,0.6645833333333333
ninguno,93,0.6973118279569893,0.6395161290322581,0.617741935483871,0.7271505376344084,0.6518817204301075
forgot,353,0.7776203966005666,0.6021246458923513,0.5810906515580736,0.7140226628895183,0.6941218130311615
inheritance games,275,0.7528181818181817,0.6261818181818182,0.6145454545454545,0.7196363636363636,0.6837272727272726
the way i used to be,85,0.7708823529411764,0.6138235294117647,0.6102941176470589,0.7847058823529413,0.7367647058823529
atomic habbits,66,0.7935606060606061,0.7253787878787877,0.6746212121212121,0.7545454545454546,0.5897727272727273
archers voice,47,0.7569148936170211,0.6351063829787235,0.6047872340425531,0.772872340425532,0.6898936170212767
didnt,600,0.6714166666666667,0.5947916666666667,0.6370416666666667,0.6942499999999999,0.6699166666666666
american psycho,71,0.8102112676056338,0.6419014084507042,0.6482394366197183,0.616549295774648,0.6943661971830986
fight club,66,0.8291666666666667,0.6007575757575756,0.6272727272727272,0.6624999999999999,0.6981060606060605
tentang kamu,95,0.7902631578947367,0.5907894736842104,0.5865789473684209,0.6907894736842105,0.7260526315789475
the prince,131,0.8427480916030534,0.6604961832061069,0.6429389312977098,0.650381679389313,0.6625954198473281
me before you,76,0.7776315789473682,0.643421052631579,0.65625,0.7348684210526316,0.6578947368421052
great gatsby ,187,0.7383689839572192,0.65,0.6692513368983957,0.7280748663101603,0.6477272727272727
love and other words,79,0.755379746835443,0.6772151898734178,0.6180379746835444,0.7579113924050632,0.7018987341772152
the secret ,471,0.8484607218683652,0.6545116772823779,0.6136411889596604,0.7047770700636943,0.6729299363057325
quran ,93,0.7489247311827958,0.7102150537634409,0.6387096774193547,0.7360215053763439,0.5927419354838709
never split the difference,87,0.8252873563218389,0.6698275862068966,0.6893678160919541,0.7304597701149426,0.5517241379310345
the secret history ,94,0.8904255319148936,0.6569148936170214,0.5712765957446808,0.6622340425531915,0.7101063829787234
the poppy war,85,0.8291176470588235,0.5923529411764706,0.5802941176470587,0.6841176470588235,0.7073529411764705
the seven husbands of evelyn hugo ,59,0.8148305084745762,0.6203389830508473,0.6110169491525423,0.7385593220338984,0.7135593220338984
a man called ove,59,0.811864406779661,0.6148305084745762,0.6245762711864407,0.7398305084745762,0.6576271186440678
remarkably bright creatures,63,0.826984126984127,0.665873015873016,0.6543650793650794,0.7757936507936508,0.5904761904761906
narnia,102,0.7882352941176469,0.6262254901960783,0.6360294117647058,0.7321078431372546,0.6534313725490195
malibu rising,78,0.7852564102564102,0.6499999999999999,0.6708333333333333,0.7429487179487178,0.7141025641025641
subtle art of not giving a fuck,323,0.8140866873065015,0.6506965944272446,0.6353715170278638,0.7246130030959752,0.6370743034055727
the count of monte cristo,58,0.8525862068965516,0.661206896551724,0.602155172413793,0.6862068965517241,0.6306034482758621
one of us is lying ,58,0.7431034482758619,0.6405172413793103,0.6418103448275861,0.7672413793103449,0.7237068965517242
who moved my cheese,68,0.8080882352941174,0.7216911764705882,0.6812500000000001,0.7558823529411763,0.6022058823529414
cruel prince,290,0.828103448275862,0.5926724137931034,0.6162068965517241,0.7048275862068966,0.7188793103448274
shadow and bone,80,0.81125,0.6365624999999999,0.6018749999999999,0.7459374999999999,0.6956249999999999
things fall apart,86,0.7691860465116279,0.6822674418604651,0.6587209302325582,0.7279069767441858,0.6441860465116278
the outsiders ,63,0.690079365079365,0.611904761904762,0.6023809523809525,0.7126984126984129,0.6797619047619049
where the crawdads sing ,53,0.7448113207547169,0.6924528301886793,0.7179245283018866,0.7721698113207547,0.5962264150943396
peer e kamil,68,0.7536764705882353,0.6102941176470588,0.6290441176470587,0.7477941176470588,0.6794117647058824
malioboro at midnight ,57,0.7653508771929824,0.593421052631579,0.5671052631578948,0.6973684210526315,0.7828947368421053
the glass castle,73,0.7544520547945205,0.6493150684931507,0.6400684931506849,0.7554794520547946,0.6777397260273972
psychology of money ,92,0.7823369565217392,0.7013586956521738,0.6320652173913043,0.6978260869565218,0.5750000000000002
smile,77,0.7051948051948052,0.5980519480519481,0.6623376623376622,0.7402597402597404,0.6879870129870129
how to win friends and influence people ,56,0.7991071428571429,0.6419642857142858,0.5995535714285715,0.7075892857142857,0.6169642857142856
how to know a person,79,0.860126582278481,0.7205696202531645,0.6458860759493671,0.7718354430379746,0.5686708860759494
moby dick,57,0.8197368421052632,0.643859649122807,0.6092105263157894,0.7162280701754385,0.6864035087719299
killers of the flower moon,60,0.8241666666666666,0.6883333333333331,0.6379166666666666,0.7575,0.6204166666666667
king of wrath,72,0.7753472222222223,0.5711805555555556,0.5923611111111111,0.7,0.7270833333333333
sapiens ,75,0.8563333333333333,0.6303333333333333,0.662,0.6683333333333333,0.5870000000000001
start with why,63,0.8055555555555555,0.7706349206349206,0.709920634920635,0.7503968253968254,0.503968253968254
the name of the wind,65,0.8303846153846153,0.5834615384615384,0.6053846153846153,0.7007692307692307,0.6765384615384614
anna karenina,64,0.879296875,0.6226562499999999,0.642578125,0.7023437499999999,0.6390625000000001
unbroken,58,0.7043103448275861,0.6530172413793105,0.6711206896551724,0.7124999999999998,0.6038793103448276
comics,146,0.7523972602739726,0.6476027397260274,0.6041095890410959,0.699486301369863,0.6606164383561643
just mercy,61,0.7434426229508196,0.6495901639344263,0.6573770491803279,0.7274590163934425,0.6528688524590165
the deal,85,0.731764705882353,0.6599999999999999,0.6361764705882351,0.7123529411764705,0.6779411764705883
no clue,60,0.72,0.61875,0.6333333333333333,0.6766666666666669,0.6812500000000001
twisted series,92,0.7339673913043476,0.6442934782608696,0.6105978260869565,0.7293478260869566,0.7040760869565217
attached,76,0.7950657894736842,0.6700657894736842,0.6598684210526314,0.7424342105263158,0.6302631578947367
ballad of songbirds and snakes,224,0.7977678571428571,0.6305803571428571,0.6143973214285714,0.7098214285714286,0.6918526785714286
howls moving castle,16,0.8296875,0.609375,0.5109375,0.6921875,0.7390625
the bee sting,58,0.8051724137931034,0.7676724137931035,0.694396551724138,0.7495689655172413,0.5961206896551725
love hypothesis,231,0.7762987012987013,0.6163419913419913,0.5991341991341993,0.7489177489177489,0.7310606060606061
colleen hoover,562,0.7387455516014234,0.6748665480427046,0.672108540925267,0.7781138790035587,0.6699288256227758
metamorphosis ,110,0.8752272727272726,0.5727272727272726,0.5238636363636363,0.6734090909090908,0.7352272727272728
azzamine,52,0.7596153846153848,0.6394230769230769,0.6004807692307692,0.7076923076923077,0.7639423076923079
heartstopper ,66,0.7867424242424242,0.5613636363636363,0.5397727272727274,0.7734848484848484,0.7708333333333333
diary of the wimpy kid,76,0.6924342105263159,0.6184210526315791,0.6595394736842106,0.7282894736842106,0.650986842105263
my year of rest and relaxation ,50,0.8604999999999999,0.564,0.5945,0.701,0.7435000000000003
better than the movies ,66,0.749621212121212,0.5825757575757577,0.5992424242424244,0.7628787878787879,0.7109848484848487
secret,1215,0.8204526748971194,0.6617489711934156,0.632366255144033,0.7283539094650205,0.6536213991769548
kindred,64,0.78984375,0.657421875,0.62578125,0.7554687499999999,0.64140625
im not sure,22,0.7590909090909089,0.6318181818181818,0.6272727272727272,0.7795454545454544,0.6818181818181818
the midnight library ,59,0.8699152542372882,0.6521186440677965,0.6283898305084746,0.7851694915254238,0.678813559322034
every summer after,52,0.691826923076923,0.6817307692307691,0.6826923076923077,0.7480769230769231,0.6576923076923076
think like a monk,77,0.821103896103896,0.7188311688311688,0.7087662337662337,0.7717532467532467,0.6016233766233766
handmaids tale,64,0.7687499999999999,0.64140625,0.645703125,0.730078125,0.688671875
the covenant of water,52,0.8567307692307692,0.7278846153846155,0.6596153846153844,0.7937499999999998,0.5451923076923078
the crucible,71,0.7471830985915493,0.6306338028169014,0.6239436619718309,0.733450704225352,0.645774647887324
lessons in chemistry ,48,0.8197916666666667,0.7119791666666667,0.6401041666666667,0.7328125,0.6244791666666667
blue lock,61,0.7618852459016391,0.5815573770491802,0.5602459016393443,0.7233606557377048,0.687295081967213
rich dad and poor dad,59,0.7563559322033897,0.7165254237288136,0.677542372881356,0.7029661016949152,0.5851694915254237
spare,70,0.8132142857142858,0.7510714285714285,0.6921428571428572,0.7853571428571428,0.6000000000000001
zero to one,62,0.8399193548387097,0.7229838709677419,0.6733870967741934,0.7060483870967743,0.565725806451613
metamorphosis,194,0.8768041237113402,0.5805412371134021,0.5429123711340207,0.683762886597938,0.7305412371134021
cant hurt me by david goggins,6,0.7208333333333332,0.65,0.6916666666666668,0.7208333333333333,0.5208333333333334
one day,65,0.7892307692307692,0.6799999999999999,0.6661538461538461,0.7438461538461538,0.6488461538461539
hes into her,14,0.7625,0.625,0.5696428571428572,0.7535714285714287,0.7339285714285715
